file; time; heur; depth
j3041_5.sm;129;2;4
j3041_5.sm;129;16;0
j3041_5.sm;129;16;3
j3041_5.sm;129;16;4
j3041_5.sm;130;9;0
j3041_5.sm;130;9;1
j3041_5.sm;130;9;2
j3041_5.sm;130;11;3
j3041_5.sm;130;11;4
j3041_5.sm;131;3;1
j3041_5.sm;132;12;4
j3041_5.sm;133;3;3
j3041_5.sm;135;3;2
j3041_5.sm;135;15;0
j3041_5.sm;136;2;0
j3041_5.sm;136;11;0
j3041_5.sm;136;12;0
j3041_5.sm;136;21;0
j3041_5.sm;138;15;1
j3041_5.sm;142;15;2
j3041_5.sm;144;10;0
j3041_5.sm;145;3;0
j3041_5.sm;151;15;4
j3041_5.sm;155;15;3
j3041_6.sm;103; Optimal; Time
j3041_6.sm;108;2;1
j3041_6.sm;108;2;2
j3041_6.sm;108;16;2
j3041_6.sm;109;2;3
j3041_6.sm;109;16;3
j3041_6.sm;111;10;3
j3041_6.sm;111;16;1
j3041_6.sm;112;9;3
j3041_6.sm;112;9;4
j3041_6.sm;113;2;0
j3041_6.sm;115;3;4
j3041_6.sm;116;2;4
j3041_6.sm;116;11;1
j3041_6.sm;116;11;2
j3041_6.sm;116;11;3
j3041_6.sm;116;12;1
j3041_6.sm;116;12;2
j3041_6.sm;116;12;3
j3041_6.sm;116;12;4
j3041_6.sm;116;16;4
j3041_6.sm;116;21;1
j3041_6.sm;116;21;2
j3041_6.sm;116;21;3
j3041_6.sm;117;11;4
j3041_6.sm;117;21;4
j3041_6.sm;118;3;2
j3041_6.sm;118;3;3
j3041_6.sm;118;10;1
j3041_6.sm;119;0;0
j3041_6.sm;119;0;1
j3041_6.sm;119;0;2
j3041_6.sm;119;9;2
j3041_6.sm;119;15;0
j3041_6.sm;122;3;1
j3041_6.sm;122;10;2
j3041_6.sm;122;10;4
j3041_6.sm;122;21;0
j3041_6.sm;123;16;0
j3041_6.sm;125;9;1
j3041_6.sm;125;12;0
j3041_6.sm;126;3;0
j3041_6.sm;126;9;0
j3041_6.sm;126;10;0
j3041_6.sm;127;15;1
j3041_6.sm;128;11;0
j3041_6.sm;133;15;2
j3041_6.sm;136;15;4
j3041_6.sm;140;15;3
j3041_7.sm;92; Optimal; Time
j3041_7.sm;103;3;4
j3041_7.sm;110;2;1
j3041_7.sm;110;2;2
j3041_7.sm;110;2;3
j3041_7.sm;110;2;4
j3041_7.sm;110;16;1
j3041_7.sm;110;16;2
j3041_7.sm;110;16;3
j3041_7.sm;110;16;4
j3041_7.sm;111;12;0
j3041_7.sm;113;3;0
j3041_7.sm;113;3;3
j3041_7.sm;113;10;4
j3041_7.sm;114;2;0
j3041_7.sm;114;9;4
j3041_7.sm;115;11;2
j3041_7.sm;115;12;2
j3041_7.sm;115;12;3
j3041_7.sm;115;21;1
j3041_7.sm;115;21;2
j3041_7.sm;116;11;0
j3041_7.sm;117;3;2
j3041_7.sm;117;9;0
j3041_7.sm;117;11;1
j3041_7.sm;117;11;3
j3041_7.sm;118;21;3
j3041_7.sm;119;12;4
j3041_7.sm;120;11;4
j3041_7.sm;120;16;0
j3041_7.sm;122;3;1
j3041_7.sm;122;10;2
j3041_7.sm;122;15;0
j3041_7.sm;122;21;4
j3041_7.sm;124;9;2
j3041_7.sm;124;10;0
j3041_7.sm;124;10;1
j3041_7.sm;125;9;1
j3041_7.sm;126;0;0
j3041_7.sm;126;0;1
j3041_7.sm;126;0;2
j3041_7.sm;128;12;1
j3041_7.sm;128;21;0
j3041_7.sm;130;9;3
j3041_7.sm;130;10;3
j3041_7.sm;131;15;1
j3041_7.sm;131;15;4
j3041_7.sm;135;15;3
j3041_7.sm;136;15;2
j3041_8.sm;88; Optimal; Time
j3041_8.sm;95;11;3
j3041_8.sm;95;11;4
j3041_8.sm;98;3;1
j3041_8.sm;101;3;4
j3041_8.sm;104;11;2
j3041_8.sm;104;21;3
j3041_8.sm;105;21;4
j3041_8.sm;107;3;2
j3041_8.sm;107;3;3
j3041_8.sm;108;2;2
j3041_8.sm;108;2;3
j3041_8.sm;108;2;4
j3041_8.sm;108;11;0
j3041_8.sm;108;12;1
j3041_8.sm;109;2;1
j3041_8.sm;109;16;2
j3041_8.sm;109;16;3
j3041_8.sm;109;16;4
j3041_8.sm;112;16;1
j3041_8.sm;113;16;0
j3041_8.sm;113;21;0
j3041_8.sm;114;2;0
j3041_8.sm;114;12;0
j3041_8.sm;115;11;1
j3041_8.sm;116;9;1
j3041_8.sm;116;9;2
j3041_8.sm;116;9;3
j3041_8.sm;116;10;1
j3041_8.sm;116;21;2
j3041_8.sm;117;3;0
j3041_8.sm;119;9;4
j3041_8.sm;120;10;3
j3041_8.sm;120;10;4
j3041_8.sm;123;0;0
j3041_8.sm;123;0;1
j3041_8.sm;123;0;2
j3041_8.sm;124;12;2
j3041_8.sm;124;12;3
j3041_8.sm;124;12;4
j3041_8.sm;126;21;1
j3041_8.sm;127;10;0
j3041_8.sm;127;10;2
j3041_8.sm;132;9;0
j3041_8.sm;136;15;0
j3041_8.sm;138;15;1
j3041_8.sm;141;15;3
j3041_8.sm;154;15;2
j3041_8.sm;155;15;4
j3041_9.sm;92; Optimal; Time
j3041_9.sm;110;2;2
j3041_9.sm;110;2;3
j3041_9.sm;110;3;3
j3041_9.sm;110;16;2
j3041_9.sm;110;16;3
j3041_9.sm;114;16;0
j3041_9.sm;115;2;4
j3041_9.sm;115;3;4
j3041_9.sm;115;16;4
j3041_9.sm;116;2;0
j3041_9.sm;116;2;1
j3041_9.sm;116;16;1
j3041_9.sm;119;11;0
j3041_9.sm;120;3;2
j3041_9.sm;121;11;1
j3041_9.sm;121;11;2
j3041_9.sm;121;11;3
j3041_9.sm;121;11;4
j3041_9.sm;125;12;3
j3041_9.sm;125;12;4
j3041_9.sm;127;12;0
j3041_9.sm;127;21;4
j3041_9.sm;128;9;2
j3041_9.sm;128;9;3
j3041_9.sm;129;12;1
j3041_9.sm;129;12;2
j3041_9.sm;131;9;0
j3041_9.sm;131;21;2
j3041_9.sm;131;21;3
j3041_9.sm;132;10;4
j3041_9.sm;133;9;1
j3041_9.sm;133;9;4
j3041_9.sm;134;3;1
j3041_9.sm;135;3;0
j3041_9.sm;135;15;0
j3041_9.sm;135;21;0
j3041_9.sm;135;21;1
j3041_9.sm;137;0;0
j3041_9.sm;137;0;1
j3041_9.sm;137;0;2
j3041_9.sm;137;10;2
j3041_9.sm;138;10;3
j3041_9.sm;138;15;2
j3041_9.sm;139;15;1
j3041_9.sm;142;10;1
j3041_9.sm;143;10;0
j3041_9.sm;145;15;4
j3041_9.sm;147;15;3
j3042_1.sm;58; Optimal; Time
j3042_1.sm;61;12;1
j3042_1.sm;61;21;3
j3042_1.sm;62;11;1
j3042_1.sm;62;12;0
j3042_1.sm;62;21;4
j3042_1.sm;64;11;2
j3042_1.sm;64;12;2
j3042_1.sm;64;21;2
j3042_1.sm;66;12;3
j3042_1.sm;67;11;0
j3042_1.sm;68;11;3
j3042_1.sm;68;11;4
j3042_1.sm;68;12;4
j3042_1.sm;71;0;0
j3042_1.sm;71;0;1
j3042_1.sm;71;0;2
j3042_1.sm;71;9;4
j3042_1.sm;71;10;2
j3042_1.sm;71;10;3
j3042_1.sm;71;10;4
j3042_1.sm;71;16;0
j3042_1.sm;71;21;0
j3042_1.sm;71;21;1
j3042_1.sm;73;2;4
j3042_1.sm;74;3;3
j3042_1.sm;77;2;3
j3042_1.sm;77;3;4
j3042_1.sm;77;9;1
j3042_1.sm;77;9;2
j3042_1.sm;77;9;3
j3042_1.sm;77;10;1
j3042_1.sm;77;16;1
j3042_1.sm;77;16;2
j3042_1.sm;77;16;3
j3042_1.sm;77;16;4
j3042_1.sm;80;2;0
j3042_1.sm;80;2;1
j3042_1.sm;80;2;2
j3042_1.sm;80;3;0
j3042_1.sm;80;3;1
j3042_1.sm;80;3;2
j3042_1.sm;80;9;0
j3042_1.sm;80;10;0
j3042_1.sm;80;15;0
j3042_1.sm;80;15;1
j3042_1.sm;85;15;3
j3042_1.sm;86;15;2
j3042_1.sm;87;15;4
j3042_10.sm;75; Optimal; Time
j3042_10.sm;75;12;0
j3042_10.sm;75;12;4
j3042_10.sm;76;16;0
j3042_10.sm;77;2;0
j3042_10.sm;77;11;4
j3042_10.sm;81;12;2
j3042_10.sm;86;0;0
j3042_10.sm;86;0;1
j3042_10.sm;86;0;2
j3042_10.sm;88;9;2
j3042_10.sm;88;10;2
j3042_10.sm;88;15;0
j3042_10.sm;90;11;1
j3042_10.sm;90;11;2
j3042_10.sm;90;11;3
j3042_10.sm;90;12;1
j3042_10.sm;90;12;3
j3042_10.sm;91;3;1
j3042_10.sm;93;2;1
j3042_10.sm;93;2;2
j3042_10.sm;93;2;3
j3042_10.sm;93;2;4
j3042_10.sm;93;3;4
j3042_10.sm;93;16;1
j3042_10.sm;93;16;2
j3042_10.sm;93;16;3
j3042_10.sm;93;16;4
j3042_10.sm;93;21;2
j3042_10.sm;93;21;3
j3042_10.sm;93;21;4
j3042_10.sm;94;3;2
j3042_10.sm;94;3;3
j3042_10.sm;94;11;0
j3042_10.sm;96;9;1
j3042_10.sm;96;10;1
j3042_10.sm;97;9;3
j3042_10.sm;97;10;3
j3042_10.sm;98;3;0
j3042_10.sm;98;9;4
j3042_10.sm;98;10;4
j3042_10.sm;98;15;1
j3042_10.sm;98;21;1
j3042_10.sm;99;9;0
j3042_10.sm;99;10;0
j3042_10.sm;103;21;0
j3042_10.sm;105;15;2
j3042_10.sm;108;15;3
j3042_10.sm;114;15;4
j3042_2.sm;50; Optimal; Time
j3042_2.sm;56;0;0
j3042_2.sm;56;0;1
j3042_2.sm;56;0;2
j3042_2.sm;56;21;4
j3042_2.sm;57;9;1
j3042_2.sm;57;10;1
j3042_2.sm;57;10;2
j3042_2.sm;57;10;3
j3042_2.sm;57;10;4
j3042_2.sm;57;11;0
j3042_2.sm;57;12;0
j3042_2.sm;57;12;1
j3042_2.sm;58;2;0
j3042_2.sm;58;2;1
j3042_2.sm;59;2;2
j3042_2.sm;59;2;3
j3042_2.sm;59;2;4
j3042_2.sm;59;9;2
j3042_2.sm;59;9;3
j3042_2.sm;59;9;4
j3042_2.sm;59;12;2
j3042_2.sm;59;16;4
j3042_2.sm;60;9;0
j3042_2.sm;60;11;2
j3042_2.sm;60;11;3
j3042_2.sm;60;11;4
j3042_2.sm;60;12;3
j3042_2.sm;60;12;4
j3042_2.sm;60;16;0
j3042_2.sm;61;3;3
j3042_2.sm;61;11;1
j3042_2.sm;62;3;4
j3042_2.sm;62;16;1
j3042_2.sm;62;16;2
j3042_2.sm;62;16;3
j3042_2.sm;62;21;3
j3042_2.sm;64;3;2
j3042_2.sm;64;21;0
j3042_2.sm;64;21;1
j3042_2.sm;65;3;1
j3042_2.sm;65;10;0
j3042_2.sm;65;15;3
j3042_2.sm;66;3;0
j3042_2.sm;66;21;2
j3042_2.sm;68;15;0
j3042_2.sm;68;15;2
j3042_2.sm;69;15;1
j3042_2.sm;77;15;4
j3042_3.sm;60; Optimal; Time
j3042_3.sm;64;11;1
j3042_3.sm;65;11;3
j3042_3.sm;65;12;0
j3042_3.sm;66;12;4
j3042_3.sm;67;3;3
j3042_3.sm;67;3;4
j3042_3.sm;67;16;0
j3042_3.sm;67;21;2
j3042_3.sm;68;2;2
j3042_3.sm;68;2;3
j3042_3.sm;68;2;4
j3042_3.sm;68;3;2
j3042_3.sm;68;11;4
j3042_3.sm;68;16;1
j3042_3.sm;68;16;2
j3042_3.sm;68;16;3
j3042_3.sm;68;16;4
j3042_3.sm;69;11;2
j3042_3.sm;70;21;1
j3042_3.sm;70;21;3
j3042_3.sm;70;21;4
j3042_3.sm;71;11;0
j3042_3.sm;73;12;1
j3042_3.sm;73;12;2
j3042_3.sm;74;0;0
j3042_3.sm;74;0;1
j3042_3.sm;74;0;2
j3042_3.sm;74;2;0
j3042_3.sm;74;2;1
j3042_3.sm;74;10;2
j3042_3.sm;74;21;0
j3042_3.sm;75;10;3
j3042_3.sm;75;12;3
j3042_3.sm;77;9;3
j3042_3.sm;77;9;4
j3042_3.sm;77;10;4
j3042_3.sm;79;15;0
j3042_3.sm;79;15;1
j3042_3.sm;80;9;2
j3042_3.sm;80;10;0
j3042_3.sm;80;10;1
j3042_3.sm;81;3;1
j3042_3.sm;86;15;4
j3042_3.sm;90;3;0
j3042_3.sm;90;9;0
j3042_3.sm;90;9;1
j3042_3.sm;91;15;2
j3042_3.sm;92;15;3
j3042_4.sm;49; Optimal; Time
j3042_4.sm;56;11;0
j3042_4.sm;56;16;1
j3042_4.sm;57;3;1
j3042_4.sm;57;16;0
j3042_4.sm;58;16;2
j3042_4.sm;59;3;3
j3042_4.sm;59;9;4
j3042_4.sm;59;10;3
j3042_4.sm;59;10;4
j3042_4.sm;60;2;1
j3042_4.sm;60;2;2
j3042_4.sm;60;2;3
j3042_4.sm;60;16;3
j3042_4.sm;61;3;0
j3042_4.sm;61;3;2
j3042_4.sm;62;11;1
j3042_4.sm;62;15;1
j3042_4.sm;62;15;2
j3042_4.sm;63;2;4
j3042_4.sm;63;3;4
j3042_4.sm;63;9;3
j3042_4.sm;63;16;4
j3042_4.sm;64;21;1
j3042_4.sm;65;2;0
j3042_4.sm;65;15;0
j3042_4.sm;65;21;4
j3042_4.sm;66;0;0
j3042_4.sm;66;0;1
j3042_4.sm;66;0;2
j3042_4.sm;66;10;2
j3042_4.sm;66;11;4
j3042_4.sm;66;12;4
j3042_4.sm;67;9;0
j3042_4.sm;67;9;1
j3042_4.sm;67;9;2
j3042_4.sm;67;10;0
j3042_4.sm;67;10;1
j3042_4.sm;67;21;0
j3042_4.sm;69;11;2
j3042_4.sm;69;11;3
j3042_4.sm;69;12;1
j3042_4.sm;69;12;2
j3042_4.sm;69;12;3
j3042_4.sm;70;12;0
j3042_4.sm;70;15;4
j3042_4.sm;70;21;3
j3042_4.sm;71;21;2
j3042_4.sm;76;15;3
j3042_5.sm;52; Optimal; Time
j3042_5.sm;58;3;1
j3042_5.sm;58;3;2
j3042_5.sm;58;16;1
j3042_5.sm;62;11;0
j3042_5.sm;62;16;0
j3042_5.sm;63;2;1
j3042_5.sm;63;2;2
j3042_5.sm;63;2;3
j3042_5.sm;63;3;0
j3042_5.sm;63;3;3
j3042_5.sm;63;9;0
j3042_5.sm;63;9;1
j3042_5.sm;63;9;2
j3042_5.sm;63;9;3
j3042_5.sm;63;9;4
j3042_5.sm;63;10;0
j3042_5.sm;63;10;1
j3042_5.sm;63;10;2
j3042_5.sm;63;10;3
j3042_5.sm;63;10;4
j3042_5.sm;63;15;0
j3042_5.sm;63;16;2
j3042_5.sm;63;16;3
j3042_5.sm;65;2;4
j3042_5.sm;65;3;4
j3042_5.sm;65;15;2
j3042_5.sm;65;16;4
j3042_5.sm;67;0;0
j3042_5.sm;67;0;1
j3042_5.sm;67;0;2
j3042_5.sm;67;2;0
j3042_5.sm;67;11;3
j3042_5.sm;67;11;4
j3042_5.sm;67;12;3
j3042_5.sm;67;12;4
j3042_5.sm;67;21;3
j3042_5.sm;67;21;4
j3042_5.sm;69;15;3
j3042_5.sm;69;15;4
j3042_5.sm;76;11;1
j3042_5.sm;76;11;2
j3042_5.sm;76;12;0
j3042_5.sm;76;12;1
j3042_5.sm;76;12;2
j3042_5.sm;76;21;0
j3042_5.sm;76;21;1
j3042_5.sm;76;21;2
j3042_5.sm;78;15;1
j3042_6.sm;66; Optimal; Time
j3042_6.sm;71;11;2
j3042_6.sm;72;2;0
j3042_6.sm;72;2;1
j3042_6.sm;72;2;2
j3042_6.sm;72;2;3
j3042_6.sm;72;2;4
j3042_6.sm;72;16;4
j3042_6.sm;73;0;0
j3042_6.sm;73;0;1
j3042_6.sm;73;0;2
j3042_6.sm;73;3;3
j3042_6.sm;73;3;4
j3042_6.sm;73;11;3
j3042_6.sm;73;11;4
j3042_6.sm;73;12;0
j3042_6.sm;73;12;1
j3042_6.sm;73;12;2
j3042_6.sm;73;12;3
j3042_6.sm;73;12;4
j3042_6.sm;73;21;0
j3042_6.sm;73;21;1
j3042_6.sm;73;21;2
j3042_6.sm;73;21;3
j3042_6.sm;73;21;4
j3042_6.sm;74;16;0
j3042_6.sm;75;16;1
j3042_6.sm;75;16;2
j3042_6.sm;75;16;3
j3042_6.sm;78;3;0
j3042_6.sm;78;3;1
j3042_6.sm;78;3;2
j3042_6.sm;78;15;0
j3042_6.sm;79;11;1
j3042_6.sm;81;9;2
j3042_6.sm;81;9;3
j3042_6.sm;81;10;2
j3042_6.sm;81;10;3
j3042_6.sm;81;15;1
j3042_6.sm;82;9;0
j3042_6.sm;83;10;0
j3042_6.sm;83;10;1
j3042_6.sm;84;9;4
j3042_6.sm;84;10;4
j3042_6.sm;84;11;0
j3042_6.sm;87;15;2
j3042_6.sm;89;9;1
j3042_6.sm;92;15;3
j3042_6.sm;99;15;4
j3042_7.sm;66; Optimal; Time
j3042_7.sm;67;12;2
j3042_7.sm;70;11;4
j3042_7.sm;70;21;2
j3042_7.sm;71;12;0
j3042_7.sm;71;12;1
j3042_7.sm;71;12;3
j3042_7.sm;71;12;4
j3042_7.sm;71;21;3
j3042_7.sm;71;21;4
j3042_7.sm;74;3;2
j3042_7.sm;74;3;3
j3042_7.sm;75;21;0
j3042_7.sm;77;9;1
j3042_7.sm;77;10;1
j3042_7.sm;77;10;4
j3042_7.sm;78;2;1
j3042_7.sm;78;3;0
j3042_7.sm;78;3;1
j3042_7.sm;78;9;2
j3042_7.sm;78;10;2
j3042_7.sm;79;0;0
j3042_7.sm;79;0;1
j3042_7.sm;79;0;2
j3042_7.sm;79;2;2
j3042_7.sm;79;11;0
j3042_7.sm;79;16;2
j3042_7.sm;80;11;3
j3042_7.sm;80;21;1
j3042_7.sm;81;3;4
j3042_7.sm;81;9;0
j3042_7.sm;81;10;0
j3042_7.sm;81;11;1
j3042_7.sm;81;11;2
j3042_7.sm;81;15;0
j3042_7.sm;82;9;3
j3042_7.sm;82;10;3
j3042_7.sm;83;2;3
j3042_7.sm;83;2;4
j3042_7.sm;83;15;1
j3042_7.sm;83;16;3
j3042_7.sm;83;16;4
j3042_7.sm;84;9;4
j3042_7.sm;84;15;3
j3042_7.sm;86;16;0
j3042_7.sm;86;16;1
j3042_7.sm;88;2;0
j3042_7.sm;91;15;2
j3042_7.sm;95;15;4
j3042_8.sm;82; Optimal; Time
j3042_8.sm;89;11;3
j3042_8.sm;89;12;4
j3042_8.sm;90;12;0
j3042_8.sm;90;12;3
j3042_8.sm;91;11;4
j3042_8.sm;91;12;2
j3042_8.sm;91;21;3
j3042_8.sm;92;12;1
j3042_8.sm;93;9;3
j3042_8.sm;93;10;3
j3042_8.sm;96;9;4
j3042_8.sm;96;10;4
j3042_8.sm;96;21;4
j3042_8.sm;97;11;2
j3042_8.sm;97;16;1
j3042_8.sm;100;0;0
j3042_8.sm;100;0;1
j3042_8.sm;100;0;2
j3042_8.sm;100;2;1
j3042_8.sm;100;21;1
j3042_8.sm;100;21;2
j3042_8.sm;101;11;0
j3042_8.sm;101;11;1
j3042_8.sm;102;2;2
j3042_8.sm;102;2;3
j3042_8.sm;102;2;4
j3042_8.sm;102;3;4
j3042_8.sm;102;15;0
j3042_8.sm;102;16;2
j3042_8.sm;102;16;3
j3042_8.sm;102;16;4
j3042_8.sm;104;16;0
j3042_8.sm;105;3;2
j3042_8.sm;105;3;3
j3042_8.sm;105;15;2
j3042_8.sm;105;21;0
j3042_8.sm;106;9;1
j3042_8.sm;106;9;2
j3042_8.sm;106;10;1
j3042_8.sm;106;10;2
j3042_8.sm;109;3;0
j3042_8.sm;110;15;4
j3042_8.sm;111;3;1
j3042_8.sm;112;2;0
j3042_8.sm;112;9;0
j3042_8.sm;112;10;0
j3042_8.sm;112;15;1
j3042_8.sm;115;15;3
j3042_9.sm;60; Optimal; Time
j3042_9.sm;67;3;4
j3042_9.sm;67;16;1
j3042_9.sm;68;2;0
j3042_9.sm;68;2;1
j3042_9.sm;68;2;2
j3042_9.sm;68;2;3
j3042_9.sm;68;2;4
j3042_9.sm;68;16;0
j3042_9.sm;68;16;2
j3042_9.sm;68;16;3
j3042_9.sm;68;16;4
j3042_9.sm;70;11;3
j3042_9.sm;70;11;4
j3042_9.sm;70;12;2
j3042_9.sm;70;12;4
j3042_9.sm;71;11;1
j3042_9.sm;71;12;3
j3042_9.sm;74;12;1
j3042_9.sm;75;3;2
j3042_9.sm;75;11;0
j3042_9.sm;75;21;3
j3042_9.sm;76;3;3
j3042_9.sm;77;3;0
j3042_9.sm;77;21;4
j3042_9.sm;78;11;2
j3042_9.sm;78;21;1
j3042_9.sm;79;9;3
j3042_9.sm;79;9;4
j3042_9.sm;80;3;1
j3042_9.sm;81;0;0
j3042_9.sm;81;0;1
j3042_9.sm;81;0;2
j3042_9.sm;81;21;0
j3042_9.sm;82;10;3
j3042_9.sm;82;10;4
j3042_9.sm;82;12;0
j3042_9.sm;82;15;0
j3042_9.sm;85;21;2
j3042_9.sm;88;9;0
j3042_9.sm;88;10;0
j3042_9.sm;89;9;1
j3042_9.sm;89;10;1
j3042_9.sm;90;9;2
j3042_9.sm;90;10;2
j3042_9.sm;91;15;1
j3042_9.sm;93;15;3
j3042_9.sm;93;15;4
j3042_9.sm;95;15;2
j3043_1.sm;55; Optimal; Time
j3043_1.sm;57;12;1
j3043_1.sm;60;11;0
j3043_1.sm;61;12;4
j3043_1.sm;62;16;0
j3043_1.sm;64;11;2
j3043_1.sm;64;11;3
j3043_1.sm;64;11;4
j3043_1.sm;64;12;3
j3043_1.sm;64;21;1
j3043_1.sm;64;21;2
j3043_1.sm;64;21;3
j3043_1.sm;64;21;4
j3043_1.sm;65;11;1
j3043_1.sm;66;9;4
j3043_1.sm;66;10;4
j3043_1.sm;66;12;2
j3043_1.sm;68;3;1
j3043_1.sm;68;3;2
j3043_1.sm;69;2;1
j3043_1.sm;69;2;2
j3043_1.sm;69;16;1
j3043_1.sm;69;16;2
j3043_1.sm;71;2;0
j3043_1.sm;72;12;0
j3043_1.sm;72;15;0
j3043_1.sm;73;0;0
j3043_1.sm;73;0;1
j3043_1.sm;73;0;2
j3043_1.sm;73;2;3
j3043_1.sm;73;2;4
j3043_1.sm;73;3;3
j3043_1.sm;73;3;4
j3043_1.sm;73;16;3
j3043_1.sm;73;16;4
j3043_1.sm;73;21;0
j3043_1.sm;75;9;3
j3043_1.sm;75;10;3
j3043_1.sm;76;9;2
j3043_1.sm;76;10;2
j3043_1.sm;77;9;0
j3043_1.sm;77;9;1
j3043_1.sm;77;10;0
j3043_1.sm;77;15;2
j3043_1.sm;78;15;1
j3043_1.sm;78;15;3
j3043_1.sm;79;3;0
j3043_1.sm;85;10;1
j3043_1.sm;90;15;4
j3043_10.sm;60; Optimal; Time
j3043_10.sm;62;2;1
j3043_10.sm;62;2;2
j3043_10.sm;62;2;3
j3043_10.sm;62;12;1
j3043_10.sm;62;12;2
j3043_10.sm;62;12;3
j3043_10.sm;63;2;4
j3043_10.sm;63;16;2
j3043_10.sm;63;16;3
j3043_10.sm;63;16;4
j3043_10.sm;65;12;4
j3043_10.sm;66;16;1
j3043_10.sm;67;2;0
j3043_10.sm;67;12;0
j3043_10.sm;67;21;0
j3043_10.sm;69;3;4
j3043_10.sm;69;9;0
j3043_10.sm;69;9;1
j3043_10.sm;69;9;2
j3043_10.sm;69;9;3
j3043_10.sm;69;10;0
j3043_10.sm;69;10;1
j3043_10.sm;69;10;2
j3043_10.sm;69;10;3
j3043_10.sm;69;11;1
j3043_10.sm;70;9;4
j3043_10.sm;70;21;2
j3043_10.sm;71;0;0
j3043_10.sm;71;0;1
j3043_10.sm;71;0;2
j3043_10.sm;71;10;4
j3043_10.sm;71;11;0
j3043_10.sm;71;11;2
j3043_10.sm;71;11;3
j3043_10.sm;71;11;4
j3043_10.sm;71;16;0
j3043_10.sm;71;21;1
j3043_10.sm;71;21;3
j3043_10.sm;71;21;4
j3043_10.sm;72;15;0
j3043_10.sm;72;15;1
j3043_10.sm;73;3;3
j3043_10.sm;75;3;2
j3043_10.sm;76;3;1
j3043_10.sm;78;3;0
j3043_10.sm;81;15;2
j3043_10.sm;87;15;3
j3043_10.sm;87;15;4
j3043_2.sm;43; Optimal; Time
j3043_2.sm;50;11;1
j3043_2.sm;50;12;4
j3043_2.sm;51;3;2
j3043_2.sm;51;3;3
j3043_2.sm;51;11;4
j3043_2.sm;53;9;2
j3043_2.sm;53;21;4
j3043_2.sm;54;10;0
j3043_2.sm;54;10;1
j3043_2.sm;54;10;2
j3043_2.sm;54;15;0
j3043_2.sm;54;15;1
j3043_2.sm;54;15;2
j3043_2.sm;55;2;0
j3043_2.sm;55;2;1
j3043_2.sm;55;2;2
j3043_2.sm;55;2;3
j3043_2.sm;55;2;4
j3043_2.sm;55;3;1
j3043_2.sm;55;3;4
j3043_2.sm;55;11;0
j3043_2.sm;55;12;0
j3043_2.sm;55;15;3
j3043_2.sm;55;15;4
j3043_2.sm;55;16;0
j3043_2.sm;55;16;1
j3043_2.sm;55;16;2
j3043_2.sm;55;16;3
j3043_2.sm;55;16;4
j3043_2.sm;56;9;0
j3043_2.sm;56;9;1
j3043_2.sm;57;11;3
j3043_2.sm;57;12;3
j3043_2.sm;57;21;3
j3043_2.sm;58;3;0
j3043_2.sm;58;11;2
j3043_2.sm;61;0;0
j3043_2.sm;61;0;1
j3043_2.sm;61;0;2
j3043_2.sm;61;9;4
j3043_2.sm;61;10;3
j3043_2.sm;61;10;4
j3043_2.sm;61;12;1
j3043_2.sm;61;12;2
j3043_2.sm;61;21;0
j3043_2.sm;61;21;1
j3043_2.sm;61;21;2
j3043_2.sm;67;9;3
j3043_3.sm;57; Optimal; Time
j3043_3.sm;62;0;0
j3043_3.sm;62;0;1
j3043_3.sm;62;0;2
j3043_3.sm;62;11;0
j3043_3.sm;62;11;1
j3043_3.sm;62;11;2
j3043_3.sm;62;11;3
j3043_3.sm;62;12;0
j3043_3.sm;62;12;2
j3043_3.sm;62;12;3
j3043_3.sm;62;21;0
j3043_3.sm;62;21;2
j3043_3.sm;62;21;3
j3043_3.sm;63;21;4
j3043_3.sm;64;12;1
j3043_3.sm;64;21;1
j3043_3.sm;65;3;3
j3043_3.sm;66;3;4
j3043_3.sm;67;2;1
j3043_3.sm;67;3;1
j3043_3.sm;68;2;0
j3043_3.sm;68;2;2
j3043_3.sm;68;2;3
j3043_3.sm;68;2;4
j3043_3.sm;68;3;0
j3043_3.sm;68;3;2
j3043_3.sm;68;11;4
j3043_3.sm;68;12;4
j3043_3.sm;68;16;0
j3043_3.sm;68;16;1
j3043_3.sm;68;16;2
j3043_3.sm;68;16;3
j3043_3.sm;68;16;4
j3043_3.sm;77;9;3
j3043_3.sm;77;9;4
j3043_3.sm;77;10;3
j3043_3.sm;77;10;4
j3043_3.sm;82;9;1
j3043_3.sm;82;10;1
j3043_3.sm;84;9;2
j3043_3.sm;84;10;2
j3043_3.sm;86;15;0
j3043_3.sm;86;15;3
j3043_3.sm;87;15;2
j3043_3.sm;87;15;4
j3043_3.sm;89;15;1
j3043_3.sm;95;9;0
j3043_3.sm;95;10;0
j3043_4.sm;67; Optimal; Time
j3043_4.sm;69;2;3
j3043_4.sm;69;3;2
j3043_4.sm;69;3;3
j3043_4.sm;69;16;2
j3043_4.sm;71;2;1
j3043_4.sm;71;2;2
j3043_4.sm;71;16;3
j3043_4.sm;74;2;4
j3043_4.sm;74;3;1
j3043_4.sm;74;16;0
j3043_4.sm;74;16;1
j3043_4.sm;74;16;4
j3043_4.sm;75;2;0
j3043_4.sm;75;11;2
j3043_4.sm;75;11;3
j3043_4.sm;75;11;4
j3043_4.sm;75;12;0
j3043_4.sm;75;12;1
j3043_4.sm;75;12;2
j3043_4.sm;75;12;3
